TIC_ID,GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance,absolute_mag,cadences,ecl_lat,ecl_lon,gal_lat,gal_lon,has_two_min
TIC_334225626,3.58249939917917E+018,182.8348,-8.0436,-1,10.42,15.2,3.1,0.28,29.2,17.8,7.8,95.96928983,10.2893385947554,120__600,-6.25196636042661,185.80385350097,53.5112939742388,286.08331876487,TRUE
TIC_334225627,5.85540509450021E+018,190.5543,-69.7302,22,10.06,15.1,3.4,1,10.2,2.2,3.1,99.40357853,10.1129899035739,1800,-56.6598409631485,231.703526273222,-6.87285156748156,302.1277269117,FALSE
TIC_334225628,1.39680930696941E+017,42.4813,33.7522,-1,12.17,13.3,2.6,0.58,16.2,18,3,82.16926869,8.72645289124305,1800,16.642309843534,50.204309365,-22.9497196852734,149.437650057123,FALSE
TIC_334225629,5.44475179515148E+018,160.6248,-33.6713,-1,29.39,10.6,2.5,1,7.9,2.7,2.7,34.02517863,7.94099793050269,20__120__600__1800,-38.2068044954235,177.605709831248,21.9443813420778,274.339412042116,TRUE
TIC_334225630,6.76084656341705E+018,284.5174,-29.8848,22,13.47,11.1,1.8,0.23,9.4,1.3,1.9,74.23904974,6.74683797861971,120__1800,-7.08086331986952,282.647140315719,-14.4492778968056,6.43714874015919,TRUE
TIC_334225631,5.95794152888179E+018,267.4316,-40.0934,22,19.5,13.4,2.9,0.17,28.2,19.4,8.4,51.28205128,9.85017305689945,No TESS data found,-16.6724007207528,267.945340414359,-6.46233280922587,350.846413744962,FALSE
TIC_334225632,5.84125778144454E+018,180.0105,-74.7352,22,10.07,14.3,2.9,0.92,15.9,6,7.6,99.30486594,9.31514735273378,120__600__1800,-62.2630349846901,235.545773455094,-12.2071841770771,299.497664380465,TRUE
TIC_334225633,1.01557048630251E+017,36.9995,23.3454,-1,13.28,16.4,3.8,0.46,40.8,13.2,8.9,75.30120482,12.0159903751391,1800,8.26697897306845,42.1830783108111,-34.4004983737332,150.001730867624,FALSE
TIC_334225634,3.33481327378412E+018,84.7686,8.8057,18,10.92,15.7,3.4,0.7,26.2,7.7,8.1,91.57509158,10.8911131917272,120__1800,-14.5366430897108,84.6551102237124,-11.7301341320582,196.548791757801,TRUE
TIC_334225635,5.84062367247854E+018,202.2708,-72.1563,-1,10.52,13.7,2.6,0.17,24.9,119.6,7.4,95.05703422,8.81007869910076,600__1800,-55.8074915212142,239.692430239165,-9.49772705278696,305.843959401183,FALSE
TIC_334225636,5.22619344646597E+018,167.3161,-73.8796,22,15.33,12.6,2.5,0.25,22.8,21.5,2.5,65.23157208,8.52771077430141,120__600__1800,-64.9120197500422,230.289568272223,-12.4211827076821,295.890116847239,TRUE
TIC_334225637,5.92434780213315E+018,257.3727,-52.5891,22,16.24,13.3,2.9,0.7,15.9,5,6.7,61.57635468,9.35293012451884,120__600__1800,-29.5340053328605,261.215917457078,-7.44222242629131,336.50941425155,TRUE
TIC_334225638,4.76954486562878E+018,80.5234,-55.8261,-1,11.8,13.5,2.6,0.4,17.4,6.8,3.5,84.74576271,8.8594100365784,120__600__1800,-78.3647130867273,62.7022142022494,-34.557847534301,263.816994812715,TRUE
TIC_334225639,4.12087317182694E+018,261.3532,-21.5093,22,10.09,14.7,3.4,1,3.9,1.9,0.9,99.10802775,9.71945583118998,No TESS data found,1.68885812840321,261.952131690791,7.83742648951653,3.82881282635164,FALSE
TIC_334225640,6.30653230587159E+018,222.6523,-16.9056,22,11.58,12.4,2.2,0.16,16.8,19.3,1.5,86.35578584,7.71854279689802,No TESS data found,-0.511881345093224,225.269629599193,37.3282773244361,339.647845599217,FALSE
TIC_334225641,6.14704443341106E+018,189.3012,-40.3635,22,15.7,12.3,2.6,0.99,9,1.9,3.2,63.69426752,8.2794982619072,120__600__1800,-33.0388043632566,206.233235452355,22.4271921432667,299.99945364928,TRUE
TIC_334225642,6.22629496810002E+018,228.1545,-26.4036,22,13.85,13.7,2.8,0.35,21.7,5.2,5.2,72.20216606,9.40724886715217,600__1800,-8.19746123934012,232.860728527804,26.6058441334398,338.29843880849,FALSE
TIC_334225643,2.00262972985692E+018,343.2842,54.1325,-1,11.85,13.6,2.6,0.18,25.6,67.9,4.8,84.38818565,8.96859175183376,120__1800,54.1485552487843,16.6377654768481,-4.81831787440456,106.061240573246,TRUE
TIC_334225644,5.49010726827284E+018,107.9896,-55.9391,-1,14.63,14.8,3.2,0.28,30.3,11,6.6,68.35269993,10.6262216306789,120__600__1800,-76.4032893325369,137.370708304634,-19.462225076346,266.658772857366,TRUE
TIC_334225645,5.92182164411763E+018,266.1774,-53.2634,22,18.74,12.9,2.8,0.42,19.6,4,4.1,53.36179296,9.26384793260593,600,-29.8590825325688,267.360737839816,-12.2753496751446,338.831692767529,FALSE
TIC_334225646,6.0806679515393E+018,199.596,-50.9583,22,10.24,14.4,3.1,1,11.7,2.7,3.3,97.65625,9.45149978319906,120__600__1800,-38.9443130917848,220.269627507342,11.6869095003094,307.259129567849,TRUE
TIC_334225647,6.2370264421045E+018,238.751,-23.7525,22,11.2,14,3,1,9.6,2.4,3.2,89.28571429,9.24609011324668,1800,-3.34151744201092,241.596081189356,22.5390732692757,348.293246248207,FALSE
TIC_334225648,1.75227450134704E+017,71.1756,36.6771,-1,14.11,15.4,3.5,0.81,28.9,4.8,7.7,70.87172218,11.147635068859,1800,14.2443273829918,74.5106784845551,-5.88549598442376,166.253937925912,FALSE
TIC_334225649,2.21188867976836E+018,345.0601,65.668,-1,13.57,15.5,3.5,0.25,41.1,28,10.4,73.69196758,11.1628992381671,No TESS data found,61.4305194938538,33.6453177839159,5.22725254900847,111.806307149258,FALSE
TIC_334225650,5.90642786285E+018,221.6012,-45.6687,22,12.59,14.9,3.2,0.76,23,4.4,4.3,79.42811755,10.4001286506381,120__600__1800,-28.1466416421601,233.651558102611,12.6582237557186,323.077110345809,TRUE
TIC_334225651,6.04458386970552E+018,250.0052,-27.3185,22,10.78,15.3,3.2,0.55,25.2,5.8,5.3,92.76437848,10.4630938042223,No TESS data found,-5.10353842760961,252.237502096873,12.6917135055909,352.843744513064,FALSE
TIC_334225652,3.22432444981933E+018,83.752,3.3705,-1,10.29,14.4,2.7,0.17,25.2,19.6,8,97.18172983,9.46207687391922,600__1800,-19.9249708939976,83.3601234164282,-15.3085788047569,200.883694832487,FALSE
TIC_334225653,5.25047111418979E+018,141.6836,-63.0232,22,11.94,14.3,3,0.26,21.9,8.7,6.9,83.7520938,9.68502163402755,120__600__1800,-68.3611584880933,195.158741364609,-8.8159117560769,281.976821637802,TRUE
TIC_334225654,1.87521890653499E+018,337.4377,22.5478,-1,11.18,15,3.1,0.3,29,17.7,6.8,89.44543828,10.2422090178163,No TESS data found,29.5226697813299,348.55617164634,-29.6677983337581,84.9040813909064,FALSE
TIC_334225655,5.24425488775958E+018,144.3896,-67.9111,22,12.77,14.4,3.4,1,8.1,2.8,2.5,78.30853563,9.93095448632772,120__600__1800,-69.5926808537103,208.740929881792,-11.5732724459139,286.2324345714,TRUE
TIC_334225656,2.45115020962899E+018,21.3724,-17.4743,-1,12.26,14.2,2.8,0.19,28.7,34,8.3,81.56606852,9.64245235079212,120__600__1800,-24.4419592658572,12.6534898606913,-77.5502951756368,163.849630315004,TRUE
TIC_334225657,5.84488334801546E+018,195.0186,-69.439,22,12.01,13.3,2.7,0.72,13.7,3.4,3.5,83.26394671,8.69771503704254,120__600__1800,-55.369734348288,233.347614180774,-6.58005091935816,303.695088589847,TRUE
